기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
대구중구시니어클럽,(주)씨앤에스푸드 티케이수지점,경상북도/구미시,"음식점업 위탁급식에 피룡한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 음식점업 위탁급식 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)한결푸드 119,경상북도/구미시,"위탁급식업 식품접객업에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 위탁급식업 식품 접객업 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,동화나라유치원,경상북도/구미시,보육시설 운영에 필요한 운전원 배치 채용 이후 계속고용 예정,현장실습 훈련 지원,1,0,2025-02-01 ~ 2025-12-31,구미,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 운전원(보육시설)2.모집인원: 1명3.모집기간: 2025.2.1~2025.12.314.근무기간: 2025.2.1~2025.12.315.근무시간: 일 4시간 6.급여수준: 월1,200,000원/ 4대보험 가입7.자격요건: 대형운전면허소지자, 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",1,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,노인요양시설 사랑플러스실버타운,경상북도/구미시,노인요양시설 운영에 필요한 조리원 배치 채용 이후 계속 고용 예정,현장실습 훈련 지원,2,0,2025-01-20 ~ 2025-12-31,경북 구미,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 노인요양시설(조리원)2.모집인원: 2명3.모집기간: 2025.1.20~2025.12.314.근무기간: 2025.1.20~2025.12.315.근무시간: 09:00~18:00(시간상이. 휴게1시간 포함)6.급여수준: 월2,200,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",2,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,아이누리유치원,경상북도/구미시,교육서비스업 운영에 필요한 조리사 인력 배치 채용 이후 계속 고용 예정,현장실습 훈련 지원,1,0,2025-04-02 ~ 2025-12-31,대구,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 조리원(유치원)2.모집인원: 1명3.모집기간: 2025.4.2.~2025.12.314.근무기간: 2025.4.2.~2025.12.315.근무시간: 09:00~13:30(휴게시간 포함)6.급여수준: 월1,200,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",1,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)씨앤에스푸드,경상북도/군위군,"음숙 구내식당 조리에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,"대구,경북","2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 구내식당(조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,경산효자손요양원,경상북도/경산시,노인요양원시설 운영에 필요한 인력배치 채용 이후 계속고용 예정,현장실습 훈련 지원,2,0,2025-02-10 ~ 2025-12-31,경산시,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 조리원(노인요양시설)2.모집인원: 2명3.모집기간: 2025.2.10~2025.12.314.근무기간: 2025.2.10~2025.12.315.근무시간: 08:00~17:00(휴게시간 1시간 포함)6.급여수준: 월2,100,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",2,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,동산노인요양공동생활가정,경상북도/경산시,노인요양공동생활가정 운영에 필요한 조리원 인력배치 채용 이후 계속고용 예정,현장실습 훈련 지원,1,0,2025-02-27 ~ 2025-12-31,경산시,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 조리사(노인요양시설)2.모집인원: 1명3.모집기간: 2025.2.27.~2025.12.314.근무기간: 2025.2.27.~2025.12.315.근무시간: 06:00~17:30 (휴게시간포함)6.급여수준: 월2,200,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분, 시설 조리  경험자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",1,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)한결푸드,경상북도/구미시,"위탁급식업 식품접객업에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 위탁급식업 식품접객업 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)한결푸드 일진전자,경상북도/구미시,"위탁급식업 식품접객업에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 위탁급식업 식품접객업 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)씨앤에스푸드 티케이수지점,경상북도/구미시,"음식점업 위탁급식에 피룡한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 음식점업 위탁급식 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)한결푸드 119,경상북도/구미시,"위탁급식업 식품접객업에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,대구 경북,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 위탁급식업 식품 접객업 (조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,동화나라유치원,경상북도/구미시,보육시설 운영에 필요한 운전원 배치 채용 이후 계속고용 예정,현장실습 훈련 지원,1,0,2025-02-01 ~ 2025-12-31,구미,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 운전원(보육시설)2.모집인원: 1명3.모집기간: 2025.2.1~2025.12.314.근무기간: 2025.2.1~2025.12.315.근무시간: 일 4시간 6.급여수준: 월1,200,000원/ 4대보험 가입7.자격요건: 대형운전면허소지자, 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",1,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,노인요양시설 사랑플러스실버타운,경상북도/구미시,노인요양시설 운영에 필요한 조리원 배치 채용 이후 계속 고용 예정,현장실습 훈련 지원,2,0,2025-01-20 ~ 2025-12-31,경북 구미,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 노인요양시설(조리원)2.모집인원: 2명3.모집기간: 2025.1.20~2025.12.314.근무기간: 2025.1.20~2025.12.315.근무시간: 09:00~18:00(시간상이. 휴게1시간 포함)6.급여수준: 월2,200,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",2,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,아이누리유치원,경상북도/구미시,교육서비스업 운영에 필요한 조리사 인력 배치 채용 이후 계속 고용 예정,현장실습 훈련 지원,1,0,2025-04-02 ~ 2025-12-31,대구,"2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 조리원(유치원)2.모집인원: 1명3.모집기간: 2025.4.2.~2025.12.314.근무기간: 2025.4.2.~2025.12.315.근무시간: 09:00~13:30(휴게시간 포함)6.급여수준: 월1,200,000원/ 4대보험 가입7.자격요건: 60세 이상 직무를 수행할 수 있는 건강하고 의욕이 있는 분8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",1,일/시간,,0,권은진,053-422-1901
대구중구시니어클럽,(주)씨앤에스푸드,경상북도/군위군,"음숙 구내식당 조리에 필요한 조리사, 조리원 인력배치 채용 이후 계속고용 예정",현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,"대구,경북","2025년 현장실습훈련(시니어인턴십) 지원사업 참여자 모집1.모집직종: 구내식당(조리사,조리원)2.모집인원: 5명3.모집기간: 2025.1.1~2025.12.314.근무기간: 2025.1.1~2025.12.315.근무시간: 09:00~18:00 (휴게시간 1시간 포함)6.급여수준: 시급 10,030원/4대보험 가입7.자격요건:  60세 이상 조리사자격증 소지자 및 조리 경력자 우대8.신청방법: 전화 문의 후 내방상담 및 기업 면접 실시9.제출서류: 주민등록등본, 이력서10.관련문의: 대구중구시니어클럽 현장실습 훈련 지원사업 담당자 권은진(053-422-1901)***업체 채용 모집 마감시 공고내용과 상이할수 있음***",5,일/시간,,0,권은진,053-422-1901
